source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source	prediction_type	prediction_source	prediction_confidence
chmo	0001880	cyclically ordered phase sequence	skos:exactMatch	ncbitaxon	263416	Cyclops	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
chmo	0001943	higher-order Raman spectral excitation spectroscopy	skos:exactMatch	ncbitaxon	9788	Equidae	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.54
chmo	0002040	ultrasonic velocimetry	skos:exactMatch	ncbitaxon	10783	Aleutian mink disease parvovirus (STRAIN G)	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.556
chmo	0002540	programmed temperature vaporisation	skos:exactMatch	ncbitaxon	187978	Peru tomato mosaic virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.556
chmo	0002696	photoelectron spectroscopy of adsorbed xenon	skos:exactMatch	ncbitaxon	2033138	Pax	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
cl	0000149	visual pigment cell	skos:exactMatch	mesh	D012168	Retinal Pigments	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000322	pneumocyte	skos:exactMatch	mesh	D056809	Alveolar Epithelial Cells	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000345	dental papilla cell	skos:exactMatch	mesh	D003771	Dental Papilla	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000384	ligament cell	skos:exactMatch	mesh	D008022	Ligaments	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000388	tendon cell	skos:exactMatch	mesh	D013710	Tendons	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000412	polyploid cell	skos:exactMatch	mesh	D011123	Polyploidy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000413	haploid cell	skos:exactMatch	mesh	D006238	Haploidy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000415	diploid cell	skos:exactMatch	mesh	D004171	Diploidy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000429	imaginal disc cell	skos:exactMatch	mesh	D060227	Imaginal Discs	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000477	ovarian follicle cell	skos:exactMatch	mesh	D006080	Ovarian Follicle	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000548	animal cell	skos:exactMatch	mesh	D000818	Animals	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000565	fat body cell	skos:exactMatch	mesh	D005216	Fat Body	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000737	striated muscle cell	skos:exactMatch	mesh	D054792	Muscle, Striated	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0000968	Be cell	skos:exactMatch	mesh	D001471	Barrett Esophagus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0002148	dental pulp cell	skos:exactMatch	mesh	D003782	Dental Pulp	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0002258	thyroid follicular cell	skos:exactMatch	mesh	D000072637	Thyroid Epithelial Cells	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0002367	trabecular meshwork cell	skos:exactMatch	mesh	D014129	Trabecular Meshwork	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0002372	myotube	skos:exactMatch	mesh	D018485	Muscle Fibers, Skeletal	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0002521	subcutaneous fat cell	skos:exactMatch	mesh	D050151	Subcutaneous Fat	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0002559	hair follicle cell	skos:exactMatch	mesh	D018859	Hair Follicle	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0004124	retinal ganglion cell C1	skos:exactMatch	ncbitaxon	998453	Delta	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
cl	0008022	endocardial cushion cell	skos:exactMatch	mesh	D054089	Endocardial Cushions	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0009004	retinal cell	skos:exactMatch	mesh	D012172	Retinaldehyde	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0009005	salivary gland cell	skos:exactMatch	mesh	D012469	Salivary Glands	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0010005	atrioventricular bundle cell	skos:exactMatch	mesh	D002036	Bundle of His	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0011012	neural crest cell	skos:exactMatch	mesh	D009432	Neural Crest	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	0011026	progenitor cell	skos:exactMatch	mesh	D013234	Stem Cells	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1000147	heart valve cell	skos:exactMatch	mesh	D006351	Heart Valves	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1000497	kidney cell	skos:exactMatch	mesh	D007668	Kidney	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1000504	kidney medulla cell	skos:exactMatch	mesh	D007679	Kidney Medulla	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1000505	kidney pelvis cell	skos:exactMatch	mesh	D007682	Kidney Pelvis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1000507	kidney tubule cell	skos:exactMatch	mesh	D007684	Kidney Tubules	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1001225	kidney collecting duct cell	skos:exactMatch	mesh	D007685	Kidney Tubules, Collecting	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1001319	bladder cell	skos:exactMatch	mesh	D001743	Urinary Bladder	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	1001320	urethra cell	skos:exactMatch	mesh	D014521	Urethra	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	2000004	pituitary gland cell	skos:exactMatch	mesh	D010902	Pituitary Gland	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	2000021	sebaceous gland cell	skos:exactMatch	mesh	D012627	Sebaceous Glands	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	2000022	cardiac septum cell	skos:exactMatch	mesh	D006346	Heart Septum	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
cl	2000030	hypothalamus cell	skos:exactMatch	mesh	D007031	Hypothalamus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
clo	0001922	BE2 cell	skos:exactMatch	mesh	D016175	B-Lymphocyte Subsets	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py	0.502
clo	0002596	COS-1 cell	skos:exactMatch	mesh	D019556	COS Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
clo	0002597	COS-7 cell	skos:exactMatch	mesh	D019556	COS Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
clo	0002941	EPI cell	skos:exactMatch	mesh	D015251	Epirubicin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py	0.556
clo	0003413	G cell	skos:exactMatch	mesh	D019863	Gastrin-Secreting Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py	0.549
clo	0009279	TC-1 cell	skos:exactMatch	mesh	D013602	T-Lymphocytes, Cytotoxic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py	0.549
clo	0037163	Ishikawa cell	skos:exactMatch	cellosaurus	D199	Ishikawa 3-H-12	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
clo	0037237	293-derived cell	skos:exactMatch	cellosaurus	0045	HEK293	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
clo	0037261	3T3-derived cell	skos:exactMatch	mesh	D016475	3T3 Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
clo	0037287	COR123 cell	skos:exactMatch	efo	0002142	CORL23	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
clo	0051004	RCB0256 cell	skos:exactMatch	cellosaurus	1075	BALL-1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
clo	0051005	RCB1882 cell	skos:exactMatch	cellosaurus	1075	BALL-1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:UnspecifiedMatching	clo	0.8
cpt	90389	TIG	skos:exactMatch	vo	0010969	Tig	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/e55031/scripts/generate_vaccine_mappings.py	0.762
cpt	90581	anthrax	skos:exactMatch	mesh	D000881	Anthrax	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.762
cpt	90585	BCG	skos:exactMatch	mesh	D009163	Mycobacterium bovis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.556
cpt	90665	Lyme disease	skos:exactMatch	mesh	D008193	Lyme Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.772
cpt	90704	mumps	skos:exactMatch	mesh	D009107	Mumps	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.762
cpt	90705	measles	skos:exactMatch	mesh	D008457	Measles	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.762
cpt	90706	rubella	skos:exactMatch	mesh	D012409	Rubella	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.762
cpt	90716	varicella	skos:exactMatch	mesh	D002644	Chickenpox	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.54
cpt	90727	plague	skos:exactMatch	mesh	D010930	Plague	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py	0.762
cvx	180	tetanus immune globulin	skos:exactMatch	vo	0005452	tetanus immune globulin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
cvx	217	SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 30 mcg/0.3mL dose, tris-sucrose formulation	skos:exactMatch	vo	0005437	SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 30 mcg/0.3mL dose	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
cvx	221	SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 50 mcg/0.5 mL dose	skos:exactMatch	umls	C5674324	SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, pediatric 25 mcg/0.25 mL dose	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
cvx	32	meningococcal polysaccharide vaccine (MPSV4)	skos:exactMatch	vo	0000053	Neisseria meningitidis vaccine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
cvx	33	pneumococcal polysaccharide vaccine, 23 valent	skos:exactMatch	mesh	D022242	Pneumococcal Vaccines	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
cvx	35	tetanus toxoid, adsorbed	skos:exactMatch	mesh	D013745	Tetanus Toxoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
cvx	90	rabies vaccine, unspecified formulation	skos:exactMatch	vo	0006021	Human Rabies vaccine from human diploid cell culture	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0001816	angiosarcoma	skos:exactMatch	mesh	D006394	Hemangiosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0001816	angiosarcoma	skos:exactMatch	umls	C0018923	Hemangiosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0001816	angiosarcoma	skos:exactMatch	umls	C0278592	Adult Angiosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0001816	angiosarcoma	skos:exactMatch	umls	C0279988	Childhood Angiosarcoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0050046	Far Eastern spotted fever	skos:exactMatch	mesh	D000073605	Spotted Fever Group Rickettsiosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050047	Flinders Island spotted fever	skos:exactMatch	mesh	D000073605	Spotted Fever Group Rickettsiosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050050	Japanese spotted fever	skos:exactMatch	mesh	D000073605	Spotted Fever Group Rickettsiosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050052	Rocky Mountain spotted fever	skos:exactMatch	umls	C0035795	Rocky mountain spotted fever vaccine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0050125	dengue shock syndrome	skos:exactMatch	efo	0004227	Dengue Hemorrhagic Fever	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050125	dengue shock syndrome	skos:exactMatch	mesh	D019595	Severe Dengue	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050175	tick-borne encephalitis	skos:exactMatch	umls	C0593408	Tick-borne encephalitis vaccine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0050179	Powassan encephalitis	skos:exactMatch	mesh	D004675	Encephalitis, Tick-Borne	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050185	erythema multiforme	skos:exactMatch	umls	C4554073	Erythema Multiforme, CTCAE	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050195	Bolivian hemorrhagic fever	skos:exactMatch	mesh	D006478	Hemorrhagic Fever, American	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050251	coenurosis	skos:exactMatch	umls	C0010678	Cysticercosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/f293d0/scripts/generate_doid_mappings.py	0.5400948258091115
doid	0050256	angiostrongyliasis	skos:exactMatch	umls	C4316792	Angiostrongylus Infections	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050278	basidiobolomycosis	skos:exactMatch	mesh	C000656785	entomophthoromycosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050279	conidiobolomycosis	skos:exactMatch	mesh	C000656785	entomophthoromycosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050353	wound botulism	skos:exactMatch	mesh	D001906	Botulism	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050354	infant botulism	skos:exactMatch	mesh	D001906	Botulism	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050544	hypermethioninemia	skos:exactMatch	umls	C0268621	Hepatic methionine adenosyltransferase deficiency	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050574	L-2-hydroxyglutaric aciduria	skos:exactMatch	mesh	C535306	2-Hydroxyglutaricaciduria	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050574	L-2-hydroxyglutaric aciduria	skos:exactMatch	umls	C2746066	Combined D-2- and L-2-hydroxyglutaric aciduria	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050575	D-2-hydroxyglutaric aciduria	skos:exactMatch	mesh	C535306	2-Hydroxyglutaricaciduria	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050575	D-2-hydroxyglutaric aciduria	skos:exactMatch	umls	C2746066	Combined D-2- and L-2-hydroxyglutaric aciduria	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050577	cranioectodermal dysplasia	skos:exactMatch	umls	C0432235	CRANIOECTODERMAL DYSPLASIA 1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050580	hereditary lymphedema	skos:exactMatch	mesh	D008209	Lymphedema	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050650	familial atrial fibrillation	skos:exactMatch	mesh	D001281	Atrial Fibrillation	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050665	fetal alcohol syndrome	skos:exactMatch	mesh	D063647	Fetal Alcohol Spectrum Disorders	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050666	partial fetal alcohol syndrome	skos:exactMatch	mesh	D063647	Fetal Alcohol Spectrum Disorders	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050667	alcohol-related neurodevelopmental disorder	skos:exactMatch	mesh	D063647	Fetal Alcohol Spectrum Disorders	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050672	dyskinetic cerebral palsy	skos:exactMatch	mesh	D002547	Cerebral Palsy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050673	mixed cerebral palsy	skos:exactMatch	mesh	D002547	Cerebral Palsy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050685	small cell carcinoma	skos:exactMatch	umls	C0149925	Small cell carcinoma of lung	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
doid	0050882	spinocerebellar ataxia type 5	skos:exactMatch	mesh	D020754	Spinocerebellar Ataxias	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050954	spinocerebellar ataxia type 1	skos:exactMatch	mesh	D020754	Spinocerebellar Ataxias	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050955	spinocerebellar ataxia type 2	skos:exactMatch	mesh	D020754	Spinocerebellar Ataxias	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050956	spinocerebellar ataxia type 6	skos:exactMatch	mesh	D020754	Spinocerebellar Ataxias	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0050958	spinocerebellar ataxia type 7	skos:exactMatch	mesh	D020754	Spinocerebellar Ataxias	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0060072	benign neoplasm	skos:exactMatch	mesh	D009369	Neoplasms	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0060133	anosognosia	skos:exactMatch	mesh	D000377	Agnosia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0060137	auditory agnosia	skos:exactMatch	mesh	D000377	Agnosia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0060141	finger agnosia	skos:exactMatch	mesh	D000377	Agnosia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0060151	tactile agnosia	skos:exactMatch	mesh	D000377	Agnosia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0060152	time agnosia	skos:exactMatch	mesh	D000377	Agnosia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0060153	topographical agnosia	skos:exactMatch	mesh	D000377	Agnosia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0070197	distal myopathy 1	skos:exactMatch	mesh	D049310	Distal Myopathies	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0070340	classic citrullinemia	skos:exactMatch	mesh	D020159	Citrullinemia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0080046	Stickler syndrome	skos:exactMatch	mesh	C537492	Stickler syndrome, type 1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0080333	aortic valve disease 1	skos:exactMatch	mesh	D000082882	Bicuspid Aortic Valve Disease	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0080546	non-alcoholic fatty liver	skos:exactMatch	mesh	D065626	Non-alcoholic Fatty Liver Disease	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0080547	non-alcoholic steatohepatitis	skos:exactMatch	mesh	D065626	Non-alcoholic Fatty Liver Disease	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0080748	chronic inducible urticaria	skos:exactMatch	mesh	D000080223	Chronic Urticaria	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0080749	chronic spontaneous urticaria	skos:exactMatch	mesh	D000080223	Chronic Urticaria	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0080939	hereditary angioedema type I	skos:exactMatch	mesh	D056829	Hereditary Angioedema Types I and II	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0110390	retinitis pigmentosa 1	skos:exactMatch	ncbitaxon	2670	Plasmid RP1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.556
doid	0111135	congenital generalized lipodystrophy type 1	skos:exactMatch	mesh	D052497	Lipodystrophy, Congenital Generalized	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0111136	congenital generalized lipodystrophy type 2	skos:exactMatch	mesh	D052497	Lipodystrophy, Congenital Generalized	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
doid	0111414	trichohepatoenteric syndrome	skos:exactMatch	ncbitaxon	1971357	Thes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
doid	0111536	Buschke-Ollendorff syndrome	skos:exactMatch	ncbitaxon	9903	Bos	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.762
doid	0111666	proliferative vasculopathy and hydranencephaly-hydrocephaly syndrome	skos:exactMatch	ncbitaxon	10376	Human gammaherpesvirus 4	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	kestrel-mappings	0.556
doid	1024	leprosy	skos:exactMatch	umls	C0051981	leprosy vaccine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
