#curie_map:
#  agro: http://purl.obolibrary.org/obo/AGRO_
#  agrovoc: http://aims.fao.org/aos/agrovoc/c_
#  apollosv: http://purl.obolibrary.org/obo/APOLLO_SV_
#  bto: http://purl.obolibrary.org/obo/BTO_
#  ccle: https://www.cbioportal.org/patient?studyId=ccle_broad_2019&caseId=
#  cellosaurus: https://www.cellosaurus.org/CVCL_
#  chebi: http://purl.obolibrary.org/obo/CHEBI_
#  chmo: http://purl.obolibrary.org/obo/CHMO_
#  cl: http://purl.obolibrary.org/obo/CL_
#  clo: http://purl.obolibrary.org/obo/CLO_
#  cpt: https://www.aapc.com/codes/cpt-codes/
#  cvx: https://biopragmatics.github.io/providers/cvx/
#  debio: https://biopragmatics.github.io/debio/
#  depmap: https://depmap.org/portal/cell_line/
#  doid: http://purl.obolibrary.org/obo/DOID_
#  drugbank: https://go.drugbank.com/drugs/
#  efo: http://www.ebi.ac.uk/efo/EFO_
#  envo: http://purl.obolibrary.org/obo/ENVO_
#  fplx: https://sorgerlab.github.io/famplex/
#  go: http://purl.obolibrary.org/obo/GO_
#  hgnc: https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/
#  hp: http://purl.obolibrary.org/obo/HP_
#  iconclass: https://iconclass.org/
#  ido: http://purl.obolibrary.org/obo/IDO_
#  idomal: http://purl.obolibrary.org/obo/IDOMAL_
#  interpro: https://www.ebi.ac.uk/interpro/entry/InterPro/
#  ito: https://bioportal.bioontology.org/ontologies/ITO/?p=classes&conceptid=https://identifiers.org/ito:ITO_
#  kegg.pathway: https://www.kegg.jp/pathway/
#  maxo: http://purl.obolibrary.org/obo/MAXO_
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  mi: http://purl.obolibrary.org/obo/MI_
#  miapa: http://purl.obolibrary.org/obo/MIAPA_
#  mondo: http://purl.obolibrary.org/obo/MONDO_
#  nbo: http://purl.obolibrary.org/obo/NBO_
#  ncbitaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  ncit: http://purl.obolibrary.org/obo/NCIT_
#  oae: http://purl.obolibrary.org/obo/OAE_
#  obi: http://purl.obolibrary.org/obo/OBI_
#  orcid: https://orcid.org/
#  pato: http://purl.obolibrary.org/obo/PATO_
#  pfam: https://www.ebi.ac.uk/interpro/entry/pfam/
#  pr: http://purl.obolibrary.org/obo/PR_
#  reactome: https://reactome.org/content/detail/
#  semapv: https://w3id.org/semapv/vocab/
#  skos: http://www.w3.org/2004/02/skos/core#
#  uberon: http://purl.obolibrary.org/obo/UBERON_
#  umls: https://uts.nlm.nih.gov/uts/umls/concept/
#  uniprot.chain: http://purl.uniprot.org/annotation/
#  vo: http://purl.obolibrary.org/obo/VO_
#  wikipathways: http://www.wikipathways.org/instance/
#mapping_set_id: https://w3id.org/biopragmatics/sssom/negative.sssom.tsv
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	mapping_tool
chebi:28201	rotenone	skos:exactMatch	Not	mesh:D029866	Derris	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:28598	(-)-(2R,3R)-2,3-dihydroxybutanamide	skos:exactMatch	Not	efo:0022419	DBA	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:29298	ditritium	skos:exactMatch	Not	efo:0022680	T2	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:29387	disulfur	skos:exactMatch	Not	efo:0001233	S2	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:29388	trisulfur	skos:exactMatch	Not	efo:0005838	S3	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:29806	fumarate(2-)	skos:exactMatch	Not	mesh:D005650	Fumarates	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
chebi:30019	L-selenomethionine residue	skos:exactMatch	Not	efo:0002326	SEM	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:30078	gold monochloride	skos:exactMatch	Not	mesh:C038016	gold chloride	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
chebi:30212	photon	skos:exactMatch	Not	efo:0000568	light	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:30521	tungsten disulfide	skos:exactMatch	Not	efo:0005158	Ws-2	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:31013	cerotate	skos:exactMatch	Not	mesh:C085095	Cerinate	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:31739	josamycin	skos:exactMatch	Not	mesh:D019169	Jurkat Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:32034	potassium bitartrate	skos:exactMatch	Not	mesh:D003728	Dental Calculus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:33224	chromane	skos:exactMatch	Not	mesh:D002839	Chromans	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
chebi:33324	strontium atom	skos:exactMatch	Not	efo:0002352	SR	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:33330	scandium atom	skos:exactMatch	Not	efo:0007029	SC	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:33341	titanium atom	skos:exactMatch	Not	efo:0004947	Tis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:33349	dubnium atom	skos:exactMatch	Not	efo:0002158	DB	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:33363	palladium	skos:exactMatch	Not	mesh:D010300	Parkinson Disease	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
chebi:33783	beryllium(0)	skos:exactMatch	Not	efo:0006537	BEN	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:33942	ribose	skos:exactMatch	Not	mesh:D012272	Ribs	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:34935	propyzamide	skos:exactMatch	Not	efo:0004445	cohort	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:37537	phorbol 13-acetate 12-myristate	skos:exactMatch	Not	efo:0008864	PMA	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:3796	cobamide	skos:exactMatch	Not	efo:0022463	CBA	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:39098	pyrethrins	skos:exactMatch	Not	mesh:D011723	Chrysanthemum cinerariifolium	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:39282	iodomethane	skos:exactMatch	Not	efo:0006645	ME-1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:4031	cyclosporin A	skos:exactMatch	Not	mesh:D003524	Cyclosporins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
chebi:42485	formyl group	skos:exactMatch	Not	efo:0022760	CHO	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:44520	methoxy group	skos:exactMatch	Not	mesh:D010034	Otitis Media with Effusion	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:45373	sulfanilamide	skos:exactMatch	Not	mesh:D013424	Sulfanilamides	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
chebi:48236	trichlorofluoromethane	skos:exactMatch	Not	efo:0002849	R11	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:48347	triclocarban	skos:exactMatch	Not	efo:0008965	TCC	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:50183	P450 inhibitor	skos:exactMatch	Not	mesh:D065690	Cytochrome P-450 CYP2D6 Inhibitors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
chebi:50664	matrix metalloproteinase inhibitor	skos:exactMatch	Not	mesh:D008950	MMPI	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
chebi:50906	role	skos:exactMatch	Not	mesh:D012380	Role	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:51117	nanocage	skos:exactMatch	Not	efo:0008824	NanoCAGE	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:53311	sodium alginate	skos:exactMatch	Not	mesh:D044646	Ascophyllum	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:53621	chloromethylisothiazolinone	skos:exactMatch	Not	efo:0022790	MC-1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:556075	radicicol	skos:exactMatch	Not	efo:0002315	RD	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:566274	malonaldehyde	skos:exactMatch	Not	efo:0008800	MDA	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:59113	3-heptadecylveratrole	skos:exactMatch	Not	mesh:D003699	Hepatitis D	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:60411	bacteriopheophytin	skos:exactMatch	Not	mesh:D011470	Prostatic Hyperplasia	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:6446	levothyroxine sodium anhydrous	skos:exactMatch	Not	mesh:D016422	Letter	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:6456	lidocaine	skos:exactMatch	Not	mesh:C511998	Lidoderm	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
chebi:70255	(-)-epicatechin-3-O-gallate	skos:exactMatch	Not	mesh:D004562	Electrocardiography	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:75937	monooleoylglycerol	skos:exactMatch	Not	mesh:C005953	monoolein	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
chebi:75958	solution	skos:exactMatch	Not	efo:0002196	HOS	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:78037	polyhydroxyalkanoate	skos:exactMatch	Not	mesh:D010381	Pelger-Huet Anomaly	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:79068	crocin-1	skos:exactMatch	Not	mesh:D027622	Crocus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:7956	penciclovir	skos:exactMatch	Not	efo:0022887	PE2	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:80552	NPC	skos:exactMatch	Not	efo:0004041	NPC	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:8075	phenoxyacetic acid	skos:exactMatch	Not	mesh:D031785	Poa	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chebi:84123	advanced glycation end-product	skos:exactMatch	Not	efo:0000246	age	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/gyorilab/mapnet/blob/main/scripts/generate_efo_chebi_mappings.py
chebi:8925	ryanodine	skos:exactMatch	Not	mesh:D031309	Ryania	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	generate_chebi_mesh_mappings.py
chmo:0000026	fast-scan cyclic voltammetry	skos:exactMatch	Not	ncbitaxon:11978	Feline calicivirus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000028	linear-sweep voltammetry	skos:exactMatch	Not	ncbitaxon:12173	Lily symptomless virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000041	stripping voltammetry	skos:exactMatch	Not	ncbitaxon:2846078	Alphachrysovirus saladoense	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000047	cathodic stripping voltammetry	skos:exactMatch	Not	ncbitaxon:192452	Cocksfoot streak virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000049	chemical imaging	skos:exactMatch	Not	ncbitaxon:245896	Cis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000377	inverse photoelectron spectroscopy	skos:exactMatch	Not	ncbitaxon:55979	Ips	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000412	angle-resolved secondary electron spectroscopy	skos:exactMatch	Not	ncbitaxon:338443	Arses	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000422	alternating current impedance spectroscopy	skos:exactMatch	Not	ncbitaxon:197677	Acis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000515	laser desorption-ionisation mass spectrometry	skos:exactMatch	Not	ncbitaxon:102304	Lima	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000641	surface enhanced infrared absorption spectroscopy	skos:exactMatch	Not	ncbitaxon:186261	Seira	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000744	electron–electron double resonance spectroscopy	skos:exactMatch	Not	ncbitaxon:9850	Cervidae	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0000928	particle-tracking velocimetry	skos:exactMatch	Not	ncbitaxon:187978	Peru tomato mosaic virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0001184	gas-phase electrophoretic mobility molecular analysis	skos:exactMatch	Not	ncbitaxon:345460	Gemma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0001337	atomic layer epitaxy	skos:exactMatch	Not	ncbitaxon:513146	Plantago princeps	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0001522	dialysis	skos:exactMatch	Not	ncbitaxon:124307	Dialysis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0001849	phase alternated rotation of magnetisation	skos:exactMatch	Not	ncbitaxon:44741	Rickettsia sp. PAR	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0001880	cyclically ordered phase sequence	skos:exactMatch	Not	ncbitaxon:263416	Cyclops	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0001943	higher-order Raman spectral excitation spectroscopy	skos:exactMatch	Not	ncbitaxon:9788	Equidae	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0002040	ultrasonic velocimetry	skos:exactMatch	Not	ncbitaxon:10783	Aleutian mink disease parvovirus (STRAIN G)	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0002540	programmed temperature vaporisation	skos:exactMatch	Not	ncbitaxon:187978	Peru tomato mosaic virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
chmo:0002696	photoelectron spectroscopy of adsorbed xenon	skos:exactMatch	Not	ncbitaxon:2033138	Pax	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
cl:0000149	visual pigment cell	skos:exactMatch	Not	mesh:D012168	Retinal Pigments	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000322	pneumocyte	skos:exactMatch	Not	mesh:D056809	Alveolar Epithelial Cells	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000345	dental papilla cell	skos:exactMatch	Not	mesh:D003771	Dental Papilla	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000384	ligament cell	skos:exactMatch	Not	mesh:D008022	Ligaments	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000388	tendon cell	skos:exactMatch	Not	mesh:D013710	Tendons	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000412	polyploid cell	skos:exactMatch	Not	mesh:D011123	Polyploidy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000413	haploid cell	skos:exactMatch	Not	mesh:D006238	Haploidy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000415	diploid cell	skos:exactMatch	Not	mesh:D004171	Diploidy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000429	imaginal disc cell	skos:exactMatch	Not	mesh:D060227	Imaginal Discs	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000477	ovarian follicle cell	skos:exactMatch	Not	mesh:D006080	Ovarian Follicle	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000548	animal cell	skos:exactMatch	Not	mesh:D000818	Animals	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000565	fat body cell	skos:exactMatch	Not	mesh:D005216	Fat Body	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000737	striated muscle cell	skos:exactMatch	Not	mesh:D054792	Muscle, Striated	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0000968	Be cell	skos:exactMatch	Not	mesh:D001471	Barrett Esophagus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0002148	dental pulp cell	skos:exactMatch	Not	mesh:D003782	Dental Pulp	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0002258	thyroid follicular cell	skos:exactMatch	Not	mesh:D000072637	Thyroid Epithelial Cells	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0002367	trabecular meshwork cell	skos:exactMatch	Not	mesh:D014129	Trabecular Meshwork	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0002372	myotube	skos:exactMatch	Not	mesh:D018485	Muscle Fibers, Skeletal	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0002521	subcutaneous fat cell	skos:exactMatch	Not	mesh:D050151	Subcutaneous Fat	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0002559	hair follicle cell	skos:exactMatch	Not	mesh:D018859	Hair Follicle	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0004124	retinal ganglion cell C1	skos:exactMatch	Not	ncbitaxon:998453	Delta	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
cl:0008022	endocardial cushion cell	skos:exactMatch	Not	mesh:D054089	Endocardial Cushions	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0009004	retinal cell	skos:exactMatch	Not	mesh:D012172	Retinaldehyde	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0009005	salivary gland cell	skos:exactMatch	Not	mesh:D012469	Salivary Glands	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0010005	atrioventricular bundle cell	skos:exactMatch	Not	mesh:D002036	Bundle of His	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0011012	neural crest cell	skos:exactMatch	Not	mesh:D009432	Neural Crest	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:0011026	progenitor cell	skos:exactMatch	Not	mesh:D013234	Stem Cells	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1000147	heart valve cell	skos:exactMatch	Not	mesh:D006351	Heart Valves	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1000497	kidney cell	skos:exactMatch	Not	mesh:D007668	Kidney	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1000504	kidney medulla cell	skos:exactMatch	Not	mesh:D007679	Kidney Medulla	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1000505	kidney pelvis cell	skos:exactMatch	Not	mesh:D007682	Kidney Pelvis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1000507	kidney tubule cell	skos:exactMatch	Not	mesh:D007684	Kidney Tubules	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1001225	kidney collecting duct cell	skos:exactMatch	Not	mesh:D007685	Kidney Tubules, Collecting	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1001319	bladder cell	skos:exactMatch	Not	mesh:D001743	Urinary Bladder	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:1001320	urethra cell	skos:exactMatch	Not	mesh:D014521	Urethra	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:2000004	pituitary gland cell	skos:exactMatch	Not	mesh:D010902	Pituitary Gland	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:2000021	sebaceous gland cell	skos:exactMatch	Not	mesh:D012627	Sebaceous Glands	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:2000022	cardiac septum cell	skos:exactMatch	Not	mesh:D006346	Heart Septum	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
cl:2000030	hypothalamus cell	skos:exactMatch	Not	mesh:D007031	Hypothalamus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
clo:0001922	BE2 cell	skos:exactMatch	Not	mesh:D016175	B-Lymphocyte Subsets	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py
clo:0002596	COS-1 cell	skos:exactMatch	Not	mesh:D019556	COS Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
clo:0002597	COS-7 cell	skos:exactMatch	Not	mesh:D019556	COS Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
clo:0002941	EPI cell	skos:exactMatch	Not	mesh:D015251	Epirubicin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py
clo:0003413	G cell	skos:exactMatch	Not	mesh:D019863	Gastrin-Secreting Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py
clo:0009279	TC-1 cell	skos:exactMatch	Not	mesh:D013602	T-Lymphocytes, Cytotoxic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/746fde/scripts/generate_clo_mesh_mappings.py
clo:0037163	Ishikawa cell	skos:exactMatch	Not	cellosaurus:D199	Ishikawa 3-H-12	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
clo:0037237	293-derived cell	skos:exactMatch	Not	cellosaurus:0045	HEK293	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
clo:0037261	3T3-derived cell	skos:exactMatch	Not	mesh:D016475	3T3 Cells	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
clo:0037287	COR123 cell	skos:exactMatch	Not	efo:0002142	CORL23	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
clo:0051004	RCB0256 cell	skos:exactMatch	Not	cellosaurus:1075	BALL-1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
clo:0051005	RCB1882 cell	skos:exactMatch	Not	cellosaurus:1075	BALL-1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	clo
cpt:90389	TIG	skos:exactMatch	Not	vo:0010969	Tig	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/e55031/scripts/generate_vaccine_mappings.py
cpt:90581	anthrax	skos:exactMatch	Not	mesh:D000881	Anthrax	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cpt:90585	BCG	skos:exactMatch	Not	mesh:D009163	Mycobacterium bovis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cpt:90665	Lyme disease	skos:exactMatch	Not	mesh:D008193	Lyme Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cpt:90704	mumps	skos:exactMatch	Not	mesh:D009107	Mumps	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cpt:90705	measles	skos:exactMatch	Not	mesh:D008457	Measles	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cpt:90706	rubella	skos:exactMatch	Not	mesh:D012409	Rubella	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cpt:90716	varicella	skos:exactMatch	Not	mesh:D002644	Chickenpox	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cpt:90727	plague	skos:exactMatch	Not	mesh:D010930	Plague	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	https://github.com/biomappings/biomappings/blob/8d4bd2/scripts/generate_vaccine_mappings.py
cvx:180	tetanus immune globulin	skos:exactMatch	Not	vo:0005452	tetanus immune globulin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
cvx:217	SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 30 mcg/0.3mL dose, tris-sucrose formulation	skos:exactMatch	Not	vo:0005437	SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 30 mcg/0.3mL dose	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
