source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source	prediction_type	prediction_source	prediction_confidence
bto	0003861	inflammatory cell	skos:exactMatch	cl	0009002	inflammatory cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0003982	retinal stem cell	skos:exactMatch	cl	4023129	retinoblast	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0004122	bone marrow stromal cell	skos:exactMatch	cl	0010001	stromal cell of bone marrow	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0004238	interstitial cell	skos:exactMatch	cl	4030031	interstitial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004295	umbilical artery endothelial cell	skos:exactMatch	cl	2000052	umbilical artery endothelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004484	ovarian surface epithelial cell	skos:exactMatch	cl	2000064	ovarian surface epithelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004561	thymic stromal cell	skos:exactMatch	cl	4030001	stromal cell of thymus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0004574	dermal microvascular endothelial cell	skos:exactMatch	cl	0011030	dermal microvascular endothelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004578	vascular smooth muscle cell	skos:exactMatch	cl	0000359	vascular associated smooth muscle cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0004720	mural cell	skos:exactMatch	cl	0008034	mural cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004725	embryonic fibroblast	skos:exactMatch	cl	2000042	embryonic fibroblast	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004729	peripheral blood lymphocyte	skos:exactMatch	cl	4030030	peripheral blood lymphocyte	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004759	venous endothelial cell	skos:exactMatch	cl	0002543	vein endothelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0004982	gonocyte	skos:exactMatch	cl	0000670	primordial germ cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0004985	angioblast	skos:exactMatch	cl	0000566	angioblastic mesenchymal cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0004996	myelinating Schwann cell	skos:exactMatch	cl	0000218	myelinating Schwann cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0004997	non-myelinating Schwann cell	skos:exactMatch	cl	0002376	non-myelinating Schwann cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005093	intercalated cell	skos:exactMatch	cl	0005010	renal intercalated cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005096	epithelial stem cell	skos:exactMatch	cl	0000036	epithelial fate stem cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005098	epidermal stem cell	skos:exactMatch	cl	1000428	stem cell of epidermis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005158	juxtaglomerular cell	skos:exactMatch	cl	0000648	kidney granular cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005159	extraglomerular mesangial cell	skos:exactMatch	cl	0002173	extraglomerular mesangial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005170	keratocyte	skos:exactMatch	cl	0002363	keratocyte	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005362	trophoblast giant cell	skos:exactMatch	cl	0002488	trophoblast giant cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005402	spongiotrophoblast	skos:exactMatch	cl	0002499	spongiotrophoblast cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005569	hair follicle dermal papilla cell	skos:exactMatch	cl	0000346	hair follicle dermal papilla cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005588	peg cell	skos:exactMatch	cl	4033014	peg cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005589	oviduct ciliated cell	skos:exactMatch	cl	4030007	fallopian tube ciliated cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005655	Th17 cell	skos:exactMatch	cl	0000899	T-helper 17 cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005680	large luteal cell	skos:exactMatch	cl	0000592	large luteal cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005729	chemoreceptor cell	skos:exactMatch	cl	0000206	chemoreceptor cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005738	lung microvascular endothelial cell	skos:exactMatch	cl	2000016	lung microvascular endothelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005783	tenocyte	skos:exactMatch	cl	0000388	tendon cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005784	syncytium	skos:exactMatch	cl	0000228	multinucleate cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005787	skeletal muscle satellite cell	skos:exactMatch	cl	0000594	skeletal muscle satellite cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005790	promyelocyte	skos:exactMatch	cl	0000836	promyelocyte	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005812	lung endothelial cell	skos:exactMatch	cl	1001567	lung endothelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005817	adrenocortical cell	skos:exactMatch	cl	0002097	cortical cell of adrenal gland	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005819	histaminergic neuron	skos:exactMatch	cl	0011110	histaminergic neuron	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005822	cochlear hair cell	skos:exactMatch	cl	4023120	cochlea auditory hair cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005824	vestibular hair cell	skos:exactMatch	cl	0000609	vestibular hair cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005871	naive T-lymphocyte	skos:exactMatch	cl	0000898	naive T cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0005885	scolopale cell	skos:exactMatch	cl	0000382	scolopale cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0005937	intestinal epithelial cell	skos:exactMatch	cl	0002563	intestinal epithelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006013	anterior horn cell	skos:exactMatch	cl	2000048	anterior horn motor neuron	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0006033	Kenyon cell	skos:exactMatch	cl	0000673	Kenyon cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006078	pluripotent stem cell	skos:exactMatch	cl	0002248	pluripotent stem cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006102	activated skeletal muscle satellite cell	skos:exactMatch	cl	0008016	activated skeletal muscle satellite cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006103	quiescent skeletal muscle satellite cell	skos:exactMatch	cl	0008012	quiescent skeletal muscle satellite cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006105	skeletal muscle satellite stem cell	skos:exactMatch	cl	0008011	skeletal muscle satellite stem cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006110	M1 macrophage	skos:exactMatch	cl	0000863	inflammatory macrophage	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0006111	M2 macrophage	skos:exactMatch	cl	0000890	alternatively activated macrophage	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0006170	nonpigmented ciliary epithelial cell	skos:exactMatch	cl	0002304	non-pigmented ciliary epithelial cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006192	glomus cell	skos:exactMatch	cl	0002292	type I cell of carotid body	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0006205	serotonergic neuron	skos:exactMatch	cl	0000850	serotonergic neuron	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006389	enteric neuron	skos:exactMatch	cl	0007011	enteric neuron	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.778
bto	0006429	white adipocyte	skos:exactMatch	cl	0000448	white fat cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
bto	0006430	brown adipocyte	skos:exactMatch	cl	0000449	brown fat cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/cc126c/scripts/generate_bto_cl_mappings.py	0.556
ccle	1321N1_CENTRAL_NERVOUS_SYSTEM	1321N1	skos:exactMatch	cellosaurus	0110	1321N1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	143B_BONE	143B	skos:exactMatch	cellosaurus	2270	143B	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	143B_BONE	143B	skos:exactMatch	efo	0006355	143B	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	22RV1_PROSTATE	22Rv1	skos:exactMatch	cellosaurus	1045	22Rv1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	22RV1_PROSTATE	22Rv1	skos:exactMatch	efo	0002095	22Rv1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	2313287_STOMACH	23132/87	skos:exactMatch	cellosaurus	1046	23132/87	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	2313287_STOMACH	23132/87	skos:exactMatch	efo	0006528	23132/87	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	253JBV_URINARY_TRACT	253J-BV	skos:exactMatch	cellosaurus	7937	253J-BV	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	253J_URINARY_TRACT	253J	skos:exactMatch	cellosaurus	7935	253J	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	42MGBA_CENTRAL_NERVOUS_SYSTEM	42-MG-BA	skos:exactMatch	cellosaurus	1798	42-MG-BA	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	5637_URINARY_TRACT	5637	skos:exactMatch	cellosaurus	0126	5637	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	5637_URINARY_TRACT	5637	skos:exactMatch	efo	0002096	5637	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	59M_OVARY	59M	skos:exactMatch	cellosaurus	2291	59M	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	59M_OVARY	59M	skos:exactMatch	efo	0006358	59M	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	639V_URINARY_TRACT	639-V	skos:exactMatch	cellosaurus	1048	639V	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	639V_URINARY_TRACT	639-V	skos:exactMatch	efo	0002097	639V	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	647V_URINARY_TRACT	647-V	skos:exactMatch	cellosaurus	1049	647V	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	647V_URINARY_TRACT	647-V	skos:exactMatch	efo	0002098	647V	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	697	skos:exactMatch	cellosaurus	0079	697	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	769P_KIDNEY	769-P	skos:exactMatch	cellosaurus	1050	769-P	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	769P_KIDNEY	769-P	skos:exactMatch	efo	0002099	769P	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	786O_KIDNEY	786-O	skos:exactMatch	cellosaurus	1051	786-O	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	8305C_THYROID	8305C	skos:exactMatch	cellosaurus	1053	8305C	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
ccle	8505C_THYROID	8505C	skos:exactMatch	cellosaurus	1054	8505C	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
