subject_id	predicate_id	object_id	subject_label	object_label	match_type	creator_id	license
mesh:D016881	skos:exactMatch	ncit:C84891	Microsporidiosis	Microsporidiosis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D016883	skos:exactMatch	ncit:C50530	Diabetic Ketoacidosis	Diabetic Ketoacidosis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D016885	skos:exactMatch	ncit:C68708	United States Department of Agriculture	United States Department of Agriculture	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017122	skos:exactMatch	ncit:C14302	Bacteriophage T4	Bacteriophage T4	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017127	skos:exactMatch	ncit:C106312	Glycation End Products, Advanced	Advanced Glycation End Product	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017128	skos:exactMatch	ncit:C52001	Embolectomy	Embolectomy	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017129	skos:exactMatch	ncit:C128393	Anisakiasis	Anisakiasis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017131	skos:exactMatch	ncit:C52003	Thrombectomy	Thrombectomy	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017130	skos:exactMatch	ncit:C51999	Angioplasty	Angioplasty	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017135	skos:exactMatch	ncit:C47476	Desogestrel	Desogestrel	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017136	skos:exactMatch	go:GO:0006811	Ion Transport	ion transport	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017144	skos:exactMatch	ncit:C154589	Focus Groups	Focus Group	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017245	skos:exactMatch	ncit:C71630	Foscarnet	Foscarnet	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017242	skos:exactMatch	ncit:C97211	Complement Factor H	Complement Factor H	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017252	skos:exactMatch	ncit:C38897	CD3 Complex	CD3 Complex	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017255	skos:exactMatch	ncit:C985	Acitretin	Acitretin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017257	skos:exactMatch	chebi:CHEBI:8774	Ramipril	ramipril	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017259	skos:exactMatch	chebi:CHEBI:81389	Dimaprit	Dimaprit	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017241	skos:exactMatch	ncit:C84885	MELAS Syndrome	MELAS Syndrome	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017239	skos:exactMatch	chebi:CHEBI:45863	Paclitaxel	paclitaxel	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017229	skos:exactMatch	ncit:C128396	Enterobiasis	Enterobiasis	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017228	skos:exactMatch	ncit:C20428	Hepatocyte Growth Factor	Hepatocyte Growth Factor	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017240	skos:exactMatch	ncit:C101328	Mitochondrial Myopathies	Mitochondrial Myopathy	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017270	skos:exactMatch	hgnc:6667	Lipoprotein(a)	LPA	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017271	skos:exactMatch	ncit:C84654	Craniomandibular Disorders	Craniomandibular Disorder	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017273	skos:exactMatch	chebi:CHEBI:5523	Goserelin	Goserelin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017274	skos:exactMatch	chebi:CHEBI:7445	Nafarelin	Nafarelin	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017275	skos:exactMatch	chebi:CHEBI:6073	Isradipine	Isradipine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017279	skos:exactMatch	ncit:C1223	Selenocysteine	Selenocysteine	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D017280	skos:exactMatch	ncit:C28258	Condoms	Condom	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000037273	skos:exactMatch	uniprot.chain:PRO_0000013209	sonic hedgehog protein N-product	Sonic hedgehog protein N-product	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025578	skos:exactMatch	uniprot.chain:PRO_0000000090	soluble APP-beta	Soluble APP-beta	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025577	skos:exactMatch	uniprot.chain:PRO_0000000089	soluble APP-alpha	Soluble APP-alpha	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000035908	skos:exactMatch	uniprot.chain:PRO_0000413735	serine/threonine-protein kinase 4 37kDa subunit	Serine/threonine-protein kinase 4 37kDa subunit	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000035906	skos:exactMatch	uniprot.chain:PRO_0000413713	serine/threonine-protein kinase 3 36kDa subunit	Serine/threonine-protein kinase 3 36kDa subunit	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025588	skos:exactMatch	uniprot.chain:PRO_0000000096	P3(40)	P3(40)	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025587	skos:exactMatch	uniprot.chain:PRO_0000000095	P3(42)	P3(42)	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000001757	skos:exactMatch	uniprot.chain:PRO_0000030311	nuclear factor NF-kappa-B p50 subunit	Nuclear factor NF-kappa-B p50 subunit	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025586	skos:exactMatch	uniprot.chain:PRO_0000000097	gamma-secretase C-terminal fragment 59	Gamma-secretase C-terminal fragment 59	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025589	skos:exactMatch	uniprot.chain:PRO_0000000099	gamma-secretase C-terminal fragment 50	Gamma-secretase C-terminal fragment 50	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025585	skos:exactMatch	uniprot.chain:PRO_0000000098	gamma-secretase C-terminal fragment 57	Gamma-secretase C-terminal fragment 57	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000050115	skos:exactMatch	uniprot.chain:PRO_0000042262	heparanase 50 kDa subunit	Heparanase 50 kDa subunit	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025582	skos:exactMatch	uniprot.chain:PRO_0000384574	C80	C80	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025581	skos:exactMatch	uniprot.chain:PRO_0000000094	C83	C83	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000025580	skos:exactMatch	uniprot.chain:PRO_0000000091	C99	C99	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C514899	skos:exactMatch	uniprot:P48147	PREP protein, human	PREP	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C077914	skos:exactMatch	uniprot:Q01954	BNC1 protein, human	BNC1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C497562	skos:exactMatch	uniprot:P40938	RFC3 protein, human	RFC3	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C456923	skos:exactMatch	uniprot:Q8N0V4	LGI2 protein, human	LGI2	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C480021	skos:exactMatch	uniprot:P30838	ALDH3A1 protein, human	ALDH3A1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C581575	skos:exactMatch	uniprot:Q9BT17	MTG1 protein, human	MTG1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C079091	skos:exactMatch	uniprot:Q02410	APBA1 protein, human	APBA1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C493728	skos:exactMatch	uniprot:Q01196	RUNX1 protein, human	RUNX1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C488098	skos:exactMatch	uniprot:Q96CM4	NXNL1 protein, human	NXNL1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C492913	skos:exactMatch	uniprot:P38398	BRCA1 protein, human	BRCA1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C000621508	skos:exactMatch	uniprot:P55085	F2RL1 protein, human	F2RL1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C490780	skos:exactMatch	uniprot:Q9UNN5	FAF1 protein, human	FAF1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C497563	skos:exactMatch	uniprot:P35249	RFC4 protein, human	RFC4	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C496061	skos:exactMatch	uniprot:P49023	PXN protein, human	PXN	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C497651	skos:exactMatch	uniprot:Q00597	FANCC protein, human	FANCC	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C489785	skos:exactMatch	uniprot:Q9NR77	PXMP2 protein, human	PXMP2	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C489803	skos:exactMatch	uniprot:Q9NP90	RAB9B protein, human	RAB9B	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C497564	skos:exactMatch	uniprot:P40937	RFC5 protein, human	RFC5	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C512648	skos:exactMatch	uniprot:Q9Y266	NUDC protein, human	NUDC	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C431383	skos:exactMatch	uniprot:Q96JC9	EAF1 protein, human	EAF1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C070699	skos:exactMatch	uniprot:Q14512	FGFBP1 protein, human	FGFBP1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C000592900	skos:exactMatch	uniprot:Q86VR8	FJX1 protein, human	FJX1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C098179	skos:exactMatch	uniprot:Q13045	FLII protein, human	FLII	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C530652	skos:exactMatch	uniprot:Q9UIV8	SERPINB13 protein, human	SERPINB13	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C492570	skos:exactMatch	uniprot:P22674	CCNO protein, human	CCNO	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C094154	skos:exactMatch	uniprot:P55082	MFAP3 protein, human	MFAP3	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C578035	skos:exactMatch	uniprot:Q02078	MEF2A protein, human	MEF2A	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C496469	skos:exactMatch	uniprot:Q5TCQ9	MAGI3 protein, human	MAGI3	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000035910	skos:exactMatch	uniprot.chain:PRO_0000002981	coagulation factor V light chain	Coagulation factor V light chain	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
uniprot.chain:PRO_0000005909	speciesSpecific	pr:PR:000050120	Complement C3 alpha chain	complement C3 alpha chain	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000050114	skos:exactMatch	uniprot.chain:PRO_0000042260	heparanase 8 kDa subunit	Heparanase 8 kDa subunit	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000050188	skos:exactMatch	uniprot.chain:PRO_0000014901	polymeric immunoglobulin receptor secretory component	Secretory component	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C495815	skos:exactMatch	uniprot:Q9Y281	CFL2 protein, human	CFL2	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C497121	skos:exactMatch	uniprot:Q02447	SP3 protein, human	SP3	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C091671	skos:exactMatch	uniprot:P46094	XCR1 protein, human	XCR1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C099100	skos:exactMatch	uniprot:Q9BRK5	SDF4 protein, human	SDF4	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C000631507	skos:exactMatch	uniprot:Q9H8S5	CNTD2 protein, human	CNTD2	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C497453	skos:exactMatch	uniprot:P41134	ID1 protein, human	ID1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C497442	skos:exactMatch	uniprot:Q16665	HIF1A protein, human	HIF1A	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C115114	skos:exactMatch	uniprot:Q9H2X6	HIPK2 protein, human	HIPK2	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C109102	skos:exactMatch	uniprot:Q9H422	HIPK3 protein, human	HIPK3	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C526744	skos:exactMatch	uniprot:Q9NR71	ASAH2 protein, human	ASAH2	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C000656407	skos:exactMatch	uniprot:Q96H12	MSANTD3 protein, human	MSANTD3	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C000656449	skos:exactMatch	uniprot:Q9NRY5	FAM114A2 protein, human	FAM114A2	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C496590	skos:exactMatch	uniprot:P49406	MRPL19 protein, human	MRPL19	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C519405	skos:exactMatch	uniprot:Q9Y5T4	DNAJC15 protein, human	DNAJC15	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C486655	skos:exactMatch	uniprot:Q96LC9	BMF protein, human	BMF	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C439386	skos:exactMatch	uniprot:Q9BYW1	SLC2A11 protein, human	SLC2A11	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C103258	skos:exactMatch	uniprot:Q14566	MCM6 protein, human	MCM6	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C502654	skos:exactMatch	uniprot:Q8IXM3	MRPL41 protein, human	MRPL41	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C100930	skos:exactMatch	uniprot:Q13405	MRPL49 protein, human	MRPL49	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C089821	skos:exactMatch	uniprot:Q96HJ5	MS4A3 protein, human	MS4A3	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C424714	skos:exactMatch	uniprot:Q96JQ5	MS4A4A protein, human	MS4A4A	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000050122	skos:exactMatch	uniprot.chain:PRO_0000005910	C3 anaphylatoxin	C3a anaphylatoxin	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C054369	skos:exactMatch	uniprot:P10636	MAPT protein, human	MAPT	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001064	skos:exactMatch	ncit:C35145	Appendicitis	Appendicitis	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D000072000	skos:exactMatch	ncit:C17678	NF-KappaB Inhibitor alpha	NF-Kappa-B Inhibitor Alpha	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001062	skos:exactMatch	ncit:C51687	Appendectomy	Appendectomy	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D003785	skos:exactMatch	ncit:C63715	Dental Pulp Capping	Dental Pulp Capping	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D001065	skos:exactMatch	ncit:C12380	Appendix	Appendix	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D000075927	skos:exactMatch	ncit:C25772	KRIT1 Protein	Krev Interaction Trapped Protein 1	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:C012566	skos:exactMatch	ncit:C2639	taurolidine	Taurolidine	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013654	skos:exactMatch	chebi:CHEBI:15891	Taurine	taurine	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013656	skos:exactMatch	chebi:CHEBI:28865	Taurocholic Acid	taurocholic acid	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013657	skos:exactMatch	chebi:CHEBI:9410	Taurodeoxycholic Acid	taurodeoxycholic acid	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
mesh:D013658	skos:exactMatch	chebi:CHEBI:36259	Taurolithocholic Acid	taurolithocholic acid	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000050069	skos:exactMatch	uniprot.chain:PRO_0000005002	voltage-dependent calcium channel subunit delta-1	Voltage-dependent calcium channel subunit delta-1	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
pr:PR:000050130	skos:exactMatch	uniprot.chain:PRO_0000005914	complement C3g fragment	Complement C3g fragment	sssom:HumanCurated	orcid:0000-0001-9439-5346	https://creativecommons.org/publicdomain/zero/1.0/
